YEAR;MO;DY;QV2M;PRECTOTCORR;T2M;T2MDEW;T2MWET;TS;T2M_RANGE;T2M_MAX;T2M_MIN;PS;WS10M;WS10M_MAX;WS10M_MIN;WS10M_RANGE;WS50M;WS50M_MAX;WS50M_MIN;WS50M_RANGE
1983;2;15;9.22;0.03;21.87;10.7;16.29;20.89;13.4;29.76;16.37;88.37;3.15;5.54;1.49;4.05;4.28;6.41;2.2;4.21
1983;2;16;11.9;0.03;21.28;14.74;18.01;20.88;13.07;28.42;15.35;88.44;2.91;5.46;1.34;4.12;3.95;6.25;1.87;4.38
1983;2;17;9.77;0.0;21.69;11.66;16.67;20.65;13.25;29.09;15.84;88.38;3.02;4.88;1.27;3.6;4.02;5.54;1.86;3.67
1983;2;18;7.69;0.0;22.06;8.08;15.08;20.39;13.03;29.8;16.77;88.43;3.04;5.78;1.15;4.63;4.11;6.63;1.59;5.05
1983;2;19;9.7;0.0;21.65;11.44;16.54;21.08;14.49;29.62;15.12;88.44;2.9;4.02;1.89;2.12;4.12;5.84;3.07;2.77
1983;2;20;12.57;0.05;21.69;15.55;18.62;22.02;13.11;28.78;15.67;88.44;3.29;5.3;1.95;3.35;4.79;6.17;3.38;2.8
1983;2;21;12.21;0.0;21.87;15.16;18.51;22.25;14.13;29.25;15.12;88.4;3.16;4.84;1.79;3.05;4.39;5.51;2.84;2.67
1983;2;22;11.54;0.25;22.65;14.27;18.46;22.28;10.16;28.47;18.31;88.4;2.01;3.41;0.29;3.11;2.64;3.75;0.38;3.38
1983;2;23;10.44;0.04;22.26;12.65;17.46;22.05;11.94;29.28;17.34;88.44;2.55;4.32;1.12;3.2;3.42;4.92;1.59;3.33
1983;2;24;8.54;0.0;22.74;9.53;16.13;21.73;11.76;29.5;17.74;88.42;2.64;5.12;0.81;4.31;3.52;6.03;1.13;4.9
1983;2;25;9.09;0.0;23.27;10.46;16.87;22.73;13.6;30.76;17.16;88.39;2.6;4.52;0.71;3.8;3.7;5.48;0.98;4.5
1983;2;26;7.69;0.0;20.33;7.91;14.12;19.82;12.94;27.29;14.35;88.53;3.98;8.1;1.21;6.89;5.52;9.68;1.72;7.95
1983;2;27;7.26;0.0;20.32;7.23;13.77;19.38;11.73;26.95;15.22;88.54;2.97;5.3;0.13;5.16;3.98;6.18;0.16;6.02
1983;2;28;6.96;0.0;18.78;6.53;12.65;18.81;14.3;26.65;12.36;88.45;4.31;7.45;2.3;5.15;6.16;8.79;3.75;5.04
1983;3;1;8.0;0.0;20.38;8.68;14.53;20.58;12.79;28.07;15.28;88.43;3.71;5.72;2.19;3.53;5.16;6.84;3.41;3.42
1983;3;2;7.57;0.0;21.69;7.79;14.74;21.59;13.42;29.41;15.98;88.43;3.01;4.75;1.31;3.44;4.08;5.13;1.91;3.23
1983;3;3;7.81;0.0;20.76;8.37;14.57;21.08;15.46;29.26;13.8;88.47;2.67;4.27;1.53;2.75;4.16;7.69;1.46;6.23
1983;3;4;7.02;0.0;20.59;6.73;13.65;20.55;15.95;29.64;13.69;88.45;3.16;4.34;2.29;2.05;4.57;5.84;3.39;2.45
1983;3;5;6.53;0.0;21.55;5.55;13.55;20.47;14.13;29.77;15.64;88.43;2.78;4.1;1.14;2.96;3.7;5.82;1.59;4.23
1983;3;6;6.77;0.0;20.71;6.2;13.46;20.08;14.8;28.26;13.46;88.44;2.52;4.67;0.52;4.15;3.47;6.01;0.7;5.31
1983;3;7;6.84;0.0;19.82;6.24;13.03;19.23;11.75;26.33;14.58;88.47;3.38;6.34;1.75;4.59;4.59;7.38;2.64;4.73
1983;3;8;7.26;0.0;20.48;7.2;13.84;20.23;14.29;28.47;14.18;88.47;3.8;6.28;2.07;4.21;5.22;7.32;3.23;4.09
1983;3;9;6.77;0.0;20.54;6.26;13.4;20.01;12.19;27.44;15.25;88.45;3.94;7.45;1.95;5.5;5.3;8.72;2.95;5.77
1983;3;10;6.77;0.0;20.86;6.12;13.49;20.4;14.59;29.35;14.76;88.38;3.84;6.2;2.38;3.81;5.41;6.83;3.68;3.14
1983;3;11;7.26;0.0;21.19;7.14;14.17;21.15;16.03;30.19;14.15;88.37;3.01;3.98;2.13;1.84;4.24;5.15;3.41;1.74
1983;3;12;7.57;0.0;21.97;7.74;14.86;21.73;15.61;30.65;15.04;88.32;2.66;4.01;1.67;2.34;3.78;6.02;2.48;3.53
1983;3;13;7.75;0.0;21.91;8.01;14.96;21.9;15.37;30.35;14.98;88.32;2.61;4.02;1.76;2.27;3.73;5.88;2.12;3.76
1983;3;14;7.51;0.0;22.05;7.65;14.86;21.65;13.77;29.83;16.05;88.38;2.97;4.85;1.56;3.29;4.11;5.62;2.34;3.29
1983;3;15;7.02;0.0;21.65;6.66;14.15;21.33;15.17;30.23;15.06;88.35;3.16;4.52;1.98;2.54;4.33;5.34;3.04;2.3
1983;3;16;7.51;0.0;22.08;7.62;14.85;21.91;14.92;30.14;15.23;88.33;2.56;4.52;1.2;3.32;3.41;5.0;1.73;3.27
1983;3;17;8.24;0.0;23.37;9.08;16.23;22.83;14.05;31.33;17.29;88.39;2.37;3.55;1.13;2.41;3.12;4.66;1.63;3.02
1983;3;18;8.18;0.0;23.35;9.0;16.17;22.86;14.22;31.32;17.1;88.36;2.88;4.62;1.57;3.05;3.87;5.2;2.3;2.9
1983;3;19;7.81;0.0;23.87;8.22;16.05;23.08;14.69;31.92;17.23;88.26;2.79;5.04;1.49;3.55;3.75;5.89;2.22;3.67
1983;3;20;7.75;0.0;24.14;8.08;16.12;23.3;12.23;31.85;19.62;88.26;2.64;4.25;0.84;3.41;3.56;5.73;1.19;4.54
1983;3;21;7.02;0.0;22.48;6.5;14.49;22.3;14.17;30.01;15.84;88.29;3.34;5.38;1.66;3.72;4.64;6.36;2.52;3.84
1983;3;22;6.77;0.0;21.6;6.21;13.9;21.4;13.05;28.98;15.92;88.38;2.67;4.12;0.8;3.31;4.17;7.23;1.16;6.06
1983;3;23;8.48;0.0;23.32;9.08;16.19;23.26;14.06;30.32;16.26;88.29;2.41;3.54;0.37;3.17;3.36;4.74;0.58;4.17
1983;3;24;10.8;0.0;24.31;13.23;18.77;24.62;10.53;30.62;20.09;88.27;2.61;4.44;0.34;4.1;3.4;4.88;0.44;4.44
1983;3;25;7.81;0.0;24.64;8.25;16.44;23.98;13.64;32.23;18.59;88.22;2.93;5.13;0.91;4.22;3.9;5.83;1.31;4.52
1983;3;26;7.2;0.0;24.38;7.05;15.71;23.38;14.77;32.31;17.55;88.14;2.93;5.37;1.46;3.91;3.85;6.28;2.18;4.11
1983;3;27;9.95;1.06;24.16;11.57;17.87;24.19;14.78;32.08;17.3;88.09;2.09;2.98;1.47;1.52;3.06;6.05;1.76;4.3
1983;3;28;14.53;2.92;24.53;17.77;21.15;25.46;12.83;31.67;18.84;88.12;2.33;3.61;1.49;2.12;3.5;4.88;2.52;2.36
1983;3;29;14.4;2.06;24.59;17.65;21.12;25.58;12.24;31.08;18.84;88.13;1.98;2.87;1.01;1.86;3.0;4.97;1.16;3.8
1983;3;30;14.83;2.04;23.82;18.12;20.98;25.04;10.57;30.0;19.43;88.16;1.72;3.32;0.72;2.6;2.55;4.41;0.98;3.44
1983;3;31;14.83;3.21;22.17;18.16;20.16;22.4;6.51;25.87;19.37;88.24;1.47;3.06;0.17;2.9;1.94;3.59;0.23;3.36
1983;4;1;15.38;4.13;21.66;18.76;20.21;22.1;5.64;25.14;19.51;88.23;1.52;2.69;0.15;2.54;2.2;4.06;0.21;3.85
1983;4;2;14.16;2.81;22.2;17.4;19.8;22.44;7.22;26.12;18.9;88.33;1.1;1.92;0.34;1.58;1.62;3.34;0.44;2.91
1983;4;3;12.57;3.11;23.2;15.58;19.39;23.54;12.95;30.17;17.23;88.28;2.79;4.79;1.23;3.57;3.84;5.36;1.84;3.52
1983;4;4;11.72;0.71;23.15;14.49;18.83;23.05;13.38;30.52;17.14;88.27;2.73;5.02;1.33;3.68;3.73;5.83;1.96;3.87
1983;4;5;12.94;0.48;23.28;15.99;19.63;23.9;15.11;31.16;16.05;88.25;2.86;4.36;1.94;2.42;4.03;5.24;3.18;2.06
1983;4;6;12.76;0.35;24.4;15.73;20.07;24.89;14.64;32.02;17.38;88.16;1.95;3.43;0.31;3.12;2.63;3.98;0.42;3.56
1983;4;7;14.47;0.91;23.81;17.78;20.8;24.45;10.21;29.44;19.23;88.2;1.52;2.61;0.66;1.95;2.05;3.02;0.52;2.49
1983;4;8;15.62;5.79;23.12;18.95;21.03;23.87;10.04;28.25;18.21;88.22;2.23;4.05;1.09;2.96;3.12;4.64;1.95;2.69
1983;4;9;15.56;3.64;22.08;18.92;20.5;22.53;6.97;26.38;19.41;88.22;2.05;3.33;1.25;2.08;3.2;4.16;2.1;2.05
1983;4;10;14.16;3.24;21.14;17.43;19.29;21.55;6.95;25.05;18.1;88.28;2.09;3.73;0.52;3.21;2.99;5.34;0.84;4.51
1983;4;11;11.96;1.23;21.16;14.76;17.96;21.47;11.84;28.28;16.44;88.33;4.43;8.8;1.53;7.27;6.27;10.6;3.26;7.34
1983;4;12;12.39;4.55;21.57;15.35;18.46;22.28;13.59;28.68;15.08;88.36;2.58;4.41;1.61;2.81;3.48;5.0;2.48;2.52
1983;4;13;12.94;4.22;21.97;16.08;19.02;22.48;10.41;27.83;17.4;88.37;3.09;5.44;1.02;4.42;4.49;6.23;1.17;5.05
1983;4;14;11.72;0.4;22.62;14.44;18.53;23.28;13.45;29.58;16.13;88.33;2.88;4.76;0.63;4.12;4.16;5.64;0.9;4.75
1983;4;15;11.78;0.85;23.82;14.54;19.18;23.6;9.36;28.98;19.62;88.34;2.05;4.08;0.23;3.84;2.73;4.72;0.37;4.35
1983;4;16;12.21;1.04;24.21;15.04;19.62;24.05;11.98;30.64;18.66;88.3;2.27;3.43;0.72;2.71;3.09;3.97;1.04;2.94
1983;4;17;13.31;1.66;23.8;16.49;20.14;24.17;10.24;29.45;19.21;88.27;1.75;2.96;0.47;2.5;2.32;3.31;0.65;2.66
1983;4;18;13.67;2.02;24.51;16.86;20.68;25.2;12.45;31.23;18.78;88.21;2.05;3.71;0.64;3.07;2.77;4.25;0.83;3.41
1983;4;19;14.77;2.31;22.67;18.08;20.37;22.55;6.78;26.33;19.55;88.32;1.93;3.05;0.73;2.33;2.61;3.52;1.02;2.49
1983;4;20;14.59;8.2;23.91;17.92;20.91;23.67;9.88;29.42;19.55;88.4;2.35;5.02;1.03;3.98;3.15;5.96;1.3;4.66
1983;4;21;13.85;3.8;23.57;17.08;20.33;23.66;11.98;30.08;18.1;88.37;2.55;3.84;1.38;2.47;3.41;4.33;2.2;2.13
1983;4;22;13.18;1.34;23.58;16.27;19.92;23.56;13.7;30.81;17.12;88.27;2.66;4.04;1.69;2.36;3.56;4.52;2.59;1.94
1983;4;23;13.12;1.68;24.24;16.23;20.23;24.27;11.95;30.98;19.02;88.22;2.23;3.97;0.62;3.34;3.02;4.64;0.87;3.77
1983;4;24;13.79;3.29;23.96;17.0;20.48;24.3;12.92;30.64;17.72;88.26;2.15;3.12;1.29;1.83;2.95;3.59;2.01;1.59
1983;4;25;13.31;1.44;24.98;16.36;20.67;25.47;13.48;31.95;18.48;88.28;2.16;3.94;0.54;3.4;3.0;4.52;0.8;3.73
1983;4;26;14.28;0.03;23.82;17.55;20.68;24.68;10.98;29.66;18.69;88.3;1.89;3.27;0.66;2.6;2.81;4.73;0.92;3.8
1983;4;27;13.31;0.0;24.81;16.43;20.62;25.14;11.78;30.28;18.51;88.23;1.95;3.71;0.27;3.45;2.59;4.48;0.45;4.02
1983;4;28;13.18;0.0;25.1;16.31;20.7;25.77;14.09;32.11;18.01;88.19;2.23;4.3;0.22;4.09;3.02;5.1;0.21;4.89
1983;4;29;14.1;0.0;25.15;17.33;21.24;26.4;13.19;31.8;18.62;88.23;1.94;3.71;0.36;3.35;2.92;4.55;0.59;3.95
1983;4;30;14.28;0.0;24.33;17.54;20.94;25.48;10.95;30.13;19.18;88.29;1.84;2.87;0.76;2.12;2.76;4.03;1.12;2.91
1983;5;1;15.44;21.04;23.05;18.76;20.91;23.58;8.82;27.67;18.85;88.26;1.7;3.13;0.3;2.84;2.48;4.14;0.39;3.75
1983;5;2;14.65;10.45;22.23;17.99;20.11;22.73;7.94;26.49;18.55;88.36;2.3;4.45;0.17;4.27;3.05;6.51;0.19;6.32
1983;5;3;14.95;4.72;21.54;18.33;19.94;21.73;7.2;25.23;18.02;88.28;1.48;2.27;0.57;1.7;2.06;3.66;0.84;2.83
1983;5;4;15.01;10.68;21.78;18.36;20.07;22.3;8.91;26.74;17.83;88.32;1.62;2.31;0.52;1.8;2.67;4.74;0.65;4.09
1983;5;5;15.32;9.5;22.62;18.69;20.65;23.36;9.72;28.11;18.39;88.38;2.26;4.96;0.48;4.48;3.31;5.91;0.57;5.34
1983;5;6;15.01;10.91;22.47;18.35;20.41;22.73;10.41;27.93;17.51;88.34;2.27;4.26;1.13;3.12;3.2;5.09;1.23;3.87
1983;5;7;15.32;12.33;22.55;18.67;20.62;22.61;9.56;27.76;18.19;88.28;1.67;3.3;0.49;2.81;2.44;4.2;0.61;3.59
1983;5;8;15.75;11.65;22.02;19.12;20.57;22.59;7.73;26.25;18.51;88.39;2.18;4.2;0.91;3.28;3.07;4.82;1.82;3.0
1983;5;9;16.11;13.21;21.71;19.53;20.62;22.15;6.62;25.95;19.33;88.37;1.91;3.67;0.85;2.82;2.95;4.67;1.55;3.12
1983;5;10;14.95;10.94;21.09;18.3;19.69;21.23;7.15;25.93;18.78;88.41;2.2;3.6;1.02;2.58;3.27;4.45;1.66;2.78
1983;5;11;15.26;3.73;21.65;18.61;20.13;22.03;8.41;26.47;18.06;88.31;1.59;3.05;0.54;2.52;2.12;3.46;0.88;2.58
1983;5;12;14.4;4.35;21.38;17.73;19.55;21.37;7.02;25.22;18.2;88.36;1.58;4.01;0.21;3.8;2.1;4.75;0.27;4.48
1983;5;13;15.62;13.04;22.36;19.04;20.69;22.3;7.56;26.66;19.1;88.37;2.09;5.1;0.13;4.97;2.84;6.16;0.16;5.99
1983;5;14;16.54;7.34;22.61;19.91;21.26;23.05;7.88;26.92;19.04;88.31;2.02;4.12;0.88;3.26;2.81;4.84;1.37;3.48
1983;5;15;16.48;14.07;21.21;19.87;20.54;21.23;4.45;23.96;19.51;88.22;1.62;2.77;0.8;1.97;2.73;4.72;0.97;3.75
1983;5;16;15.87;9.0;22.2;19.23;20.72;22.38;8.35;26.59;18.23;88.17;2.03;3.29;1.25;2.03;3.05;4.51;1.4;3.11
1983;5;17;15.93;15.46;21.63;19.31;20.47;21.94;7.38;25.86;18.48;88.27;2.01;3.9;1.12;2.79;3.16;4.61;1.61;3.0
1983;5;18;16.3;10.74;22.23;19.65;20.94;22.7;8.15;26.62;18.47;88.32;1.3;1.7;0.48;1.22;2.07;3.27;0.45;2.82
1983;5;19;15.99;13.13;21.35;19.37;20.36;21.51;5.65;24.4;18.75;88.35;1.22;1.77;0.3;1.48;2.09;3.73;0.45;3.29
1983;5;20;15.87;14.15;21.7;19.24;20.47;21.72;6.82;25.25;18.44;88.29;1.48;2.2;0.49;1.7;2.28;3.39;0.61;2.78
1983;5;21;15.44;2.63;21.84;18.83;20.33;21.98;7.54;26.26;18.73;88.23;1.26;2.03;0.17;1.86;1.83;3.69;0.42;3.27
1983;5;22;15.08;3.14;21.56;18.42;19.99;21.95;8.87;26.87;18.01;88.32;2.12;2.69;1.11;1.59;3.46;5.38;1.68;3.7
1983;5;23;15.32;0.54;21.36;18.73;20.05;21.61;7.48;25.71;18.23;88.36;2.21;3.12;1.6;1.52;3.48;4.34;2.66;1.69
1983;5;24;15.32;1.62;22.1;18.69;20.4;22.57;9.88;27.41;17.53;88.31;1.89;3.07;0.78;2.29;2.73;3.99;0.73;3.27
1983;5;25;15.44;3.86;21.24;18.83;20.04;21.15;5.91;24.73;18.83;88.36;1.59;2.67;0.36;2.31;2.49;4.41;0.35;4.05
1983;5;26;15.01;21.56;19.93;18.41;19.17;19.62;3.63;22.01;18.37;88.43;1.71;3.36;0.71;2.65;2.6;4.19;1.03;3.16
1983;5;27;15.14;9.11;20.99;18.51;19.75;21.18;7.52;25.26;17.74;88.44;1.86;2.98;1.06;1.91;2.97;4.34;1.27;3.07
1983;5;28;14.65;24.6;21.17;18.01;19.59;20.91;7.81;25.51;17.7;88.41;2.84;4.91;1.31;3.59;4.12;5.98;1.92;4.06
1983;5;29;14.95;13.77;22.19;18.27;20.23;21.93;9.16;26.76;17.59;88.25;1.45;2.58;0.46;2.12;1.89;2.98;0.68;2.3
1983;5;30;16.17;21.15;22.11;19.49;20.8;22.42;8.97;27.05;18.08;88.15;1.78;2.71;0.63;2.07;2.8;3.98;0.77;3.21
1983;5;31;16.24;6.25;21.9;19.62;20.76;21.88;6.93;26.1;19.17;88.22;1.5;2.85;0.58;2.27;2.3;4.55;0.84;3.71
1983;6;1;15.75;4.54;21.59;19.16;20.37;21.42;5.78;24.71;18.93;88.38;1.57;2.2;0.84;1.36;2.23;3.29;1.23;2.06
1983;6;2;15.62;11.01;21.16;19.03;20.1;21.12;5.2;24.11;18.91;88.35;1.9;3.15;0.52;2.63;2.89;4.6;0.73;3.87
1983;6;3;15.44;21.58;21.72;18.81;20.26;21.76;6.31;25.25;18.94;88.3;1.71;3.73;0.06;3.67;2.22;4.29;0.09;4.2
1983;6;4;14.83;9.83;21.79;18.17;19.98;21.4;7.84;25.99;18.15;88.39;1.74;2.92;0.86;2.07;2.34;3.48;1.21;2.26
1983;6;5;15.14;2.17;21.11;18.51;19.8;21.19;7.88;25.48;17.62;88.34;2.12;3.18;1.63;1.55;3.17;4.7;1.88;2.81
1983;6;6;13.24;4.11;18.51;16.42;17.47;18.55;3.77;20.21;16.44;88.37;1.44;2.77;0.62;2.15;2.3;4.58;0.7;3.88
1983;6;7;14.53;15.93;20.18;17.8;18.99;20.3;8.57;24.8;16.22;88.27;2.2;4.35;0.55;3.8;3.11;5.41;0.78;4.62
1983;6;8;14.28;8.41;19.84;17.58;18.71;19.69;5.7;23.38;17.69;88.41;1.86;4.3;0.45;3.85;2.58;5.1;0.58;4.52
1983;6;9;14.71;12.18;20.55;18.01;19.28;20.9;8.13;24.87;16.73;88.37;1.69;2.51;0.11;2.4;2.57;3.3;0.21;3.09
1983;6;10;15.5;7.79;19.82;18.88;19.35;19.76;3.55;21.88;18.33;88.37;1.56;3.01;0.6;2.41;2.77;4.64;0.68;3.96
1983;6;11;15.32;5.86;20.79;18.7;19.75;21.15;7.12;24.86;17.73;88.41;1.66;3.12;0.2;2.93;2.62;3.67;0.34;3.34
1983;6;12;15.01;10.53;20.73;18.4;19.56;20.63;5.23;23.85;18.62;88.48;1.25;2.89;0.58;2.31;1.76;3.2;0.77;2.44
1983;6;13;14.83;7.78;20.92;18.19;19.56;20.87;8.0;25.31;17.31;88.44;1.77;3.12;0.61;2.52;2.6;3.8;0.84;2.97
1983;6;14;15.08;31.81;20.19;18.46;19.33;20.26;5.87;23.76;17.9;88.5;2.71;4.54;1.51;3.03;4.2;5.58;3.05;2.52
1983;6;15;15.01;19.85;19.83;18.41;19.12;19.97;5.73;22.87;17.14;88.61;1.73;2.81;1.09;1.72;2.62;3.37;1.94;1.43
1983;6;16;14.71;8.29;20.29;18.15;19.22;20.41;6.45;24.33;17.88;88.66;2.36;3.97;1.09;2.88;3.42;4.57;1.63;2.94
1983;6;17;14.28;5.0;21.22;17.62;19.41;20.58;8.7;25.57;16.87;88.63;1.4;2.42;0.17;2.25;1.91;2.88;0.16;2.72
1983;6;18;15.01;6.44;22.13;18.4;20.26;21.88;9.51;26.93;17.42;88.56;1.2;1.86;0.19;1.67;1.65;2.18;0.23;1.95
1983;6;19;15.14;6.43;21.26;18.57;19.91;21.0;6.51;24.85;18.34;88.55;1.53;2.65;0.05;2.59;2.16;3.17;0.1;3.07
1983;6;20;14.95;3.15;20.96;18.37;19.66;21.24;7.86;25.39;17.53;88.61;1.56;2.28;0.45;1.84;2.33;3.23;0.66;2.57
1983;6;21;14.95;5.08;20.65;18.34;19.5;20.98;8.62;25.62;16.99;88.66;2.37;3.98;1.77;2.2;3.56;4.88;1.95;2.94
1983;6;22;14.4;7.35;20.66;17.74;19.2;20.9;9.51;25.87;16.36;88.53;1.92;3.23;0.7;2.53;2.97;4.67;0.62;4.05
