YEAR;MO;DY;QV2M;PRECTOTCORR;T2M;T2MDEW;T2MWET;TS;T2M_RANGE;T2M_MAX;T2M_MIN;PS;WS10M;WS10M_MAX;WS10M_MIN;WS10M_RANGE;WS50M;WS50M_MAX;WS50M_MIN;WS50M_RANGE
1983;2;13;11.35;0.0;22.65;14.12;18.38;22.21;13.24;30.19;16.94;88.98;2.62;4.55;0.97;3.59;4.07;7.05;1.41;5.63
1983;2;14;8.24;0.0;22.54;9.09;15.81;21.19;13.73;30.73;17.0;88.95;2.54;3.83;1.33;2.49;3.88;5.95;1.97;3.98
1983;2;15;7.57;0.0;22.2;7.84;15.02;20.55;14.77;31.22;16.44;88.97;3.1;5.06;1.77;3.3;4.75;6.25;2.64;3.61
1983;2;16;8.06;0.0;22.03;8.77;15.4;20.44;13.88;30.22;16.34;89.03;2.43;4.06;0.98;3.08;3.7;6.74;1.2;5.54
1983;2;17;9.58;0.0;22.21;11.36;16.79;21.53;14.47;29.94;15.47;88.97;2.05;2.92;0.79;2.13;3.26;6.41;1.15;5.26
1983;2;18;8.48;0.0;22.58;9.72;16.15;21.62;13.99;30.84;16.86;89.02;2.59;4.23;0.23;3.99;3.95;6.45;0.31;6.14
1983;2;19;8.3;0.0;23.08;9.26;16.18;21.55;12.7;30.79;18.08;89.02;2.3;3.77;0.44;3.34;3.29;5.09;0.58;4.52
1983;2;20;8.91;0.0;22.4;10.31;16.36;21.57;13.75;30.45;16.7;89.03;2.71;4.83;0.77;4.05;4.0;5.84;0.98;4.86
1983;2;21;10.8;0.0;22.63;13.32;17.98;22.34;14.54;30.45;15.91;89.0;2.85;4.38;0.86;3.52;4.32;5.99;1.28;4.72
1983;2;22;10.07;0.01;22.58;12.16;17.37;22.14;14.43;30.48;16.05;89.0;1.92;2.93;0.07;2.86;2.86;5.46;0.09;5.38
1983;2;23;9.52;0.04;22.98;11.2;17.09;22.25;14.43;30.64;16.21;89.05;1.98;3.02;0.22;2.8;2.84;4.3;0.05;4.25
1983;2;24;8.54;0.01;23.26;9.63;16.44;21.76;11.18;29.68;18.5;89.04;1.73;3.07;0.18;2.89;2.54;4.84;0.27;4.57
1983;2;25;10.5;0.0;24.16;12.89;18.53;23.54;12.68;31.73;19.05;89.0;2.14;4.1;0.98;3.12;3.18;6.01;1.05;4.95
1983;2;26;8.36;0.0;22.01;9.09;15.55;21.59;15.01;30.02;15.01;89.12;3.21;6.03;0.97;5.06;5.03;8.6;1.42;7.18
1983;2;27;7.45;0.0;20.62;7.58;14.1;20.18;14.48;28.53;14.05;89.16;3.3;5.64;0.62;5.02;4.99;7.16;0.86;6.3
1983;2;28;7.02;0.0;18.85;6.41;12.63;18.43;11.06;25.01;13.94;89.07;4.11;6.38;2.55;3.84;6.73;9.31;4.85;4.46
1983;3;1;7.02;0.0;20.71;6.69;13.7;20.62;14.56;28.71;14.15;89.04;3.94;6.12;2.19;3.95;6.14;7.35;4.25;3.11
1983;3;2;6.71;0.0;21.12;6.1;13.61;20.76;14.55;29.19;14.63;89.04;3.56;5.68;2.11;3.57;5.53;7.05;3.95;3.1
1983;3;3;6.77;0.0;21.7;6.24;13.97;21.0;14.97;30.48;15.51;89.05;2.98;4.12;2.06;2.07;4.55;6.73;3.14;3.59
1983;3;4;6.29;0.0;20.9;5.25;13.08;20.6;16.74;30.14;13.4;89.05;3.4;4.53;2.55;1.99;5.36;6.46;4.45;2.02
1983;3;5;5.8;0.0;20.56;3.93;12.25;19.91;16.16;29.33;13.18;89.03;3.59;5.83;2.41;3.42;5.57;7.15;4.48;2.68
1983;3;6;5.86;0.0;19.87;4.14;12.01;19.62;15.66;28.69;13.03;89.03;3.34;5.2;2.49;2.72;5.38;8.42;3.55;4.87
1983;3;7;6.9;0.0;20.54;6.35;13.44;20.57;14.47;28.71;14.24;89.05;4.05;6.7;2.65;4.06;6.4;8.38;5.06;3.3
1983;3;8;6.84;0.0;20.9;6.34;13.62;20.69;13.44;28.64;15.2;89.1;4.19;7.05;2.11;4.94;6.48;8.77;4.12;4.66
1983;3;9;6.59;0.0;20.98;5.85;13.42;20.58;14.17;28.84;14.68;89.06;4.05;7.27;1.9;5.38;6.17;9.01;3.63;5.38
1983;3;10;6.65;0.0;21.25;6.01;13.63;20.84;15.14;29.44;14.3;88.99;3.95;6.16;2.38;3.78;6.03;7.34;4.52;2.82
1983;3;11;6.59;0.0;21.1;5.86;13.48;20.9;15.41;29.64;14.23;88.99;3.76;5.56;2.62;2.94;5.9;7.14;4.82;2.33
1983;3;12;6.96;0.0;21.62;6.55;14.08;21.46;16.73;30.94;14.2;88.95;3.46;5.91;2.63;3.27;5.48;7.62;3.34;4.28
1983;3;13;7.08;0.0;21.73;6.82;14.27;21.69;16.12;30.53;14.4;88.94;3.35;5.62;2.37;3.25;5.32;6.8;2.97;3.83
1983;3;14;6.96;0.0;21.98;6.63;14.3;21.77;15.09;30.53;15.44;89.01;3.59;5.53;2.41;3.12;5.63;6.91;4.55;2.36
1983;3;15;6.35;0.0;21.7;5.17;13.44;21.48;16.79;30.84;14.05;88.96;3.71;5.84;2.58;3.26;5.72;7.33;4.79;2.55
1983;3;16;6.9;0.0;22.01;6.46;14.24;21.89;15.4;30.56;15.17;88.95;3.58;6.04;2.12;3.92;5.51;7.54;3.93;3.61
1983;3;17;7.45;0.0;22.9;7.65;15.28;22.27;16.12;31.55;15.44;89.0;3.25;4.72;2.0;2.72;5.02;6.58;3.7;2.88
1983;3;18;7.63;0.0;23.44;8.07;15.76;22.69;15.95;31.82;15.87;88.96;3.48;5.38;2.0;3.38;5.22;6.3;3.49;2.81
1983;3;19;7.57;0.0;23.9;7.79;15.84;23.16;15.41;32.36;16.94;88.88;3.34;5.27;2.12;3.14;5.17;6.59;3.8;2.79
1983;3;20;7.32;0.0;23.9;7.34;15.62;23.04;15.18;32.27;17.09;88.86;3.54;5.29;2.17;3.12;5.23;6.48;3.49;3.0
1983;3;21;6.59;0.0;22.45;5.52;13.98;21.86;16.11;30.64;14.53;88.89;3.57;6.48;0.49;5.99;5.31;7.97;0.78;7.19
1983;3;22;6.96;0.01;22.08;6.27;14.18;21.68;14.12;29.77;15.65;88.97;2.98;4.97;1.26;3.72;4.62;6.82;2.1;4.72
1983;3;23;11.23;0.0;22.94;13.9;18.42;23.15;16.36;32.05;15.69;88.9;2.95;4.8;1.7;3.09;4.91;6.55;2.0;4.55
1983;3;24;10.01;0.0;24.42;12.04;18.23;24.51;14.52;32.63;18.12;88.85;3.28;5.27;1.68;3.59;4.98;6.43;2.17;4.26
1983;3;25;8.42;0.0;24.52;9.52;17.02;24.02;15.09;33.26;18.18;88.82;3.0;4.28;1.82;2.46;4.58;6.99;2.91;4.08
1983;3;26;6.9;0.0;25.33;6.3;15.81;23.94;13.77;33.92;20.15;88.73;2.02;3.04;0.38;2.65;2.98;5.94;0.52;5.41
1983;3;27;10.99;0.87;25.44;12.99;19.22;25.51;18.63;34.25;15.61;88.66;1.47;3.39;0.48;2.91;2.3;5.09;0.71;4.38
1983;3;28;12.39;0.51;25.54;15.25;20.4;25.83;13.03;33.25;20.21;88.71;2.41;4.03;0.93;3.1;3.59;4.87;1.36;3.51
1983;3;29;13.43;0.16;25.66;16.56;21.11;26.1;15.39;33.44;18.05;88.69;2.43;4.24;1.01;3.23;3.7;5.28;1.45;3.83
1983;3;30;14.95;1.98;23.83;18.37;21.1;24.58;8.91;28.86;19.94;88.77;1.88;4.2;0.39;3.81;3.12;5.3;0.38;4.91
1983;3;31;14.65;2.22;22.12;18.1;20.12;22.55;7.44;26.1;18.66;88.84;2.54;4.27;1.48;2.78;4.04;5.33;3.2;2.12
1983;4;1;14.95;8.71;22.69;18.43;20.55;23.15;8.43;27.4;18.97;88.86;1.94;3.23;0.37;2.86;2.99;4.01;0.56;3.45
1983;4;2;14.47;3.31;23.35;17.9;20.62;24.05;10.45;29.23;18.78;88.9;1.91;2.64;1.09;1.56;2.99;4.11;1.84;2.27
1983;4;3;12.21;0.87;23.73;15.17;19.45;23.82;13.4;31.34;17.94;88.88;2.55;4.12;1.15;2.97;3.75;5.3;1.33;3.98
1983;4;4;11.41;0.62;23.37;13.89;18.62;23.33;14.47;31.68;17.21;88.86;2.4;4.22;0.66;3.55;3.81;5.52;0.95;4.55
1983;4;5;10.01;2.09;23.45;11.97;17.71;22.59;15.37;31.23;15.87;88.86;2.14;3.44;0.55;2.89;3.13;4.62;0.74;3.88
1983;4;6;11.47;0.21;24.12;14.03;19.08;24.12;17.68;32.99;15.31;88.75;1.76;2.7;0.57;2.12;2.7;4.41;0.59;3.81
1983;4;7;14.77;0.15;23.64;18.2;20.92;24.43;11.15;29.48;18.34;88.82;2.03;4.16;0.7;3.47;3.27;5.17;0.77;4.41
1983;4;8;15.14;0.4;23.58;18.55;21.07;24.24;11.22;29.59;18.37;88.84;2.33;4.18;1.31;2.88;3.64;5.14;2.59;2.55
1983;4;9;14.83;0.38;23.48;18.23;20.85;24.02;9.47;28.79;19.32;88.8;1.39;2.67;0.02;2.66;2.28;4.72;0.07;4.65
1983;4;10;14.28;0.51;20.76;17.72;19.24;21.3;5.38;24.07;18.69;88.91;2.04;3.5;1.2;2.3;3.16;5.54;1.31;4.23
1983;4;11;11.6;0.88;19.9;14.38;17.14;20.29;7.53;24.05;16.52;89.05;4.11;7.96;1.94;6.02;6.12;10.29;3.79;6.5
1983;4;12;12.76;26.47;21.67;15.83;18.75;22.26;14.49;29.63;15.14;89.0;2.73;4.47;1.86;2.62;4.56;5.61;3.5;2.12
1983;4;13;12.08;3.05;22.1;15.08;18.59;22.43;13.04;29.19;16.15;88.98;3.19;5.05;1.7;3.35;5.16;6.55;2.38;4.17
1983;4;14;12.21;1.8;22.7;15.15;18.93;22.76;12.8;29.44;16.64;88.96;2.99;5.15;1.24;3.9;4.64;6.47;1.9;4.58
1983;4;15;13.43;1.8;23.29;16.72;20.0;23.38;12.98;30.13;17.15;88.95;2.17;3.17;0.26;2.91;3.66;5.76;0.32;5.43
1983;4;16;13.06;0.67;25.18;16.15;20.67;24.85;9.95;31.06;21.11;88.92;1.6;3.2;0.09;3.1;2.42;4.35;0.15;4.2
1983;4;17;15.32;3.46;22.73;18.8;20.76;22.96;7.43;26.71;19.29;88.92;1.84;2.87;0.59;2.27;3.18;4.84;0.7;4.14
1983;4;18;14.89;3.19;23.47;18.33;20.9;23.89;12.12;29.77;17.65;88.86;2.18;3.45;0.23;3.22;3.55;4.85;0.53;4.32
1983;4;19;15.5;3.86;23.0;19.01;21.01;22.9;8.48;27.18;18.7;88.94;2.03;3.66;1.23;2.42;3.29;4.64;1.55;3.09
1983;4;20;14.4;5.54;23.25;17.81;20.53;23.4;11.34;30.03;18.69;89.01;2.63;4.62;1.04;3.59;4.34;5.78;1.14;4.64
1983;4;21;11.78;0.12;23.89;14.59;19.24;22.95;13.27;31.24;17.98;88.97;2.05;3.37;1.08;2.29;3.03;4.8;1.4;3.4
1983;4;22;9.52;0.53;24.15;11.31;17.73;22.47;13.38;31.83;18.44;88.87;1.8;2.97;0.27;2.7;2.77;5.91;0.38;5.53
1983;4;23;9.4;1.51;23.86;11.09;17.48;22.26;14.0;31.66;17.66;88.83;1.84;2.85;0.53;2.32;2.7;4.96;0.71;4.25
1983;4;24;10.5;0.55;23.8;12.7;18.26;22.54;16.77;31.47;14.69;88.87;1.91;3.09;0.31;2.78;2.73;4.68;0.41;4.27
1983;4;25;12.02;0.97;24.22;14.76;19.48;23.99;16.09;32.5;16.42;88.89;2.0;2.97;0.59;2.38;3.13;5.07;0.88;4.2
1983;4;26;14.34;0.01;24.26;17.72;20.99;25.09;12.76;31.3;18.55;88.91;2.33;4.43;0.27;4.16;3.7;5.98;0.53;5.45
1983;4;27;14.34;0.0;24.67;17.69;21.19;25.33;12.94;30.94;18.01;88.83;1.77;3.45;0.45;3.0;2.85;4.55;0.77;3.78
1983;4;28;14.77;0.0;25.01;18.11;21.56;25.76;13.13;32.11;18.98;88.8;1.88;3.05;0.59;2.46;3.14;4.34;0.61;3.73
1983;4;29;15.26;0.0;25.12;18.67;21.89;26.23;12.12;31.97;19.85;88.86;2.51;4.49;0.4;4.09;3.95;5.64;0.23;5.41
1983;4;30;15.14;0.0;24.58;18.58;21.58;25.3;10.59;30.27;19.69;88.89;2.06;3.52;0.22;3.3;3.25;5.1;0.27;4.83
1983;5;1;15.87;6.88;22.62;19.35;20.98;23.05;7.03;26.67;19.64;88.91;2.42;3.22;1.66;1.56;3.71;5.12;2.48;2.64
1983;5;2;14.65;5.49;23.08;18.01;20.55;23.84;10.29;29.19;18.9;88.96;2.34;3.75;1.01;2.74;3.64;5.74;1.08;4.66
1983;5;3;15.01;3.93;22.7;18.44;20.57;23.33;8.95;28.22;19.26;88.88;2.12;3.2;0.94;2.26;3.39;5.14;1.16;3.98
1983;5;4;15.32;3.51;22.51;18.78;20.64;23.26;8.98;27.94;18.96;88.93;2.38;4.41;0.4;4.02;3.54;5.84;0.58;5.26
1983;5;5;14.65;8.94;22.47;18.08;20.27;23.37;11.3;28.51;17.22;88.99;2.34;4.2;0.12;4.08;3.43;6.07;0.52;5.55
1983;5;6;15.08;5.67;23.08;18.56;20.82;23.87;10.87;29.02;18.15;88.96;1.83;3.42;0.8;2.63;2.92;4.62;0.82;3.8
1983;5;7;15.38;2.78;23.0;18.89;20.94;23.5;9.96;28.57;18.61;88.92;2.19;3.51;1.41;2.1;3.56;4.56;2.21;2.35
1983;5;8;15.38;1.65;23.37;18.86;21.12;24.08;10.64;29.73;19.09;88.99;2.55;4.02;1.55;2.48;4.12;5.13;2.5;2.63
1983;5;9;15.81;6.07;22.4;19.31;20.85;22.87;8.01;26.84;18.83;89.01;2.3;3.04;1.2;1.84;3.68;5.02;2.15;2.87
1983;5;10;15.32;14.37;21.59;18.81;20.2;21.93;6.16;25.43;19.26;89.01;1.95;4.05;0.23;3.83;2.95;5.34;0.29;5.05
1983;5;11;15.5;2.21;21.49;19.01;20.25;21.78;7.25;25.36;18.11;88.93;1.51;2.68;0.42;2.26;2.2;3.43;0.69;2.74
1983;5;12;15.01;0.89;22.65;18.5;20.57;22.85;9.24;27.95;18.72;88.95;2.16;4.34;0.32;4.02;3.18;5.55;0.23;5.31
1983;5;13;15.2;2.93;22.87;18.69;20.77;23.15;9.58;28.38;18.8;88.98;1.98;3.6;0.75;2.85;2.95;4.63;1.1;3.53
1983;5;14;15.75;3.47;22.94;19.24;21.08;23.47;9.95;28.22;18.27;88.92;2.14;3.15;1.61;1.53;3.52;4.08;2.57;1.52
1983;5;15;15.81;3.46;22.79;19.31;21.05;23.19;9.76;27.83;18.08;88.84;1.71;3.01;0.9;2.11;2.83;4.45;1.42;3.03
1983;5;16;16.3;6.1;22.4;19.78;21.09;22.19;6.09;25.97;19.87;88.78;1.03;1.76;0.36;1.4;1.62;3.2;0.49;2.71
1983;5;17;15.81;12.44;21.97;19.32;20.65;22.08;6.95;26.09;19.14;88.89;1.95;4.84;0.8;4.05;2.88;5.98;1.38;4.62
1983;5;18;16.24;15.2;21.88;19.76;20.82;22.15;7.01;25.81;18.8;88.96;1.72;2.28;1.42;0.86;2.96;3.97;1.82;2.15
1983;5;19;15.93;9.21;22.89;19.44;21.17;23.22;9.94;28.23;18.3;88.95;2.05;3.02;1.43;1.59;3.45;4.29;2.42;1.87
1983;5;20;16.11;8.28;22.82;19.59;21.2;23.08;8.22;27.59;19.38;88.91;1.17;2.07;0.3;1.77;1.84;3.36;0.45;2.91
1983;5;21;15.44;11.23;22.38;18.94;20.66;22.84;10.07;27.76;17.69;88.84;1.55;2.22;0.48;1.74;2.51;3.42;0.71;2.71
1983;5;22;15.2;3.98;22.7;18.69;20.69;22.74;8.99;27.82;18.83;88.91;1.41;1.94;0.52;1.42;2.22;3.88;0.7;3.19
1983;5;23;14.89;2.48;22.55;18.36;20.45;22.31;8.16;26.86;18.71;88.97;1.57;3.15;0.27;2.87;2.2;3.92;0.41;3.51
1983;5;24;14.95;3.8;22.77;18.4;20.58;22.73;10.07;28.04;17.97;88.94;1.64;3.52;0.8;2.73;2.35;4.6;1.16;3.45
1983;5;25;15.62;6.63;22.15;19.09;20.62;22.37;8.72;26.53;17.82;88.97;1.67;2.85;0.84;2.01;2.66;3.65;1.2;2.45
1983;5;26;15.69;21.44;21.61;19.22;20.41;21.54;5.45;24.95;19.49;89.03;1.52;3.12;0.48;2.63;2.34;4.0;1.21;2.79
1983;5;27;15.2;8.56;22.15;18.67;20.41;22.54;9.65;27.73;18.08;89.06;2.04;3.64;0.83;2.82;3.42;4.68;1.18;3.5
1983;5;28;12.63;12.3;19.95;15.8;17.87;19.36;7.1;23.56;16.46;89.06;1.77;3.71;0.52;3.19;2.89;6.25;0.74;5.51
1983;5;29;14.1;14.01;22.55;17.37;19.97;22.08;10.0;27.73;17.73;88.86;1.59;2.48;0.84;1.63;2.26;3.13;1.23;1.91
1983;5;30;16.17;30.19;22.15;19.61;20.88;22.4;8.98;26.99;18.01;88.79;1.79;3.27;1.02;2.25;2.94;4.6;1.21;3.39
1983;5;31;16.17;6.53;22.15;19.65;20.9;22.47;7.91;26.76;18.85;88.86;2.28;4.3;1.52;2.79;3.72;5.43;2.25;3.19
1983;6;1;15.99;6.65;22.05;19.51;20.78;22.23;7.95;26.56;18.62;88.99;2.07;3.16;1.12;2.05;3.27;4.19;2.16;2.04
1983;6;2;15.93;7.73;22.1;19.4;20.75;22.33;8.73;26.98;18.25;88.94;2.17;3.91;1.39;2.52;3.54;5.1;2.34;2.76
1983;6;3;15.5;12.27;21.82;19.01;20.41;22.08;7.84;26.55;18.71;88.91;2.27;3.88;1.36;2.52;3.62;4.88;2.77;2.11
1983;6;4;15.08;4.45;22.43;18.53;20.48;22.6;9.33;27.37;18.04;88.99;1.33;2.12;0.48;1.65;2.12;3.3;0.7;2.6
1983;6;5;15.32;3.02;21.9;18.78;20.34;22.08;8.53;26.48;17.96;88.95;1.84;2.59;0.91;1.68;3.17;5.76;1.27;4.48
1983;6;6;14.95;2.13;20.1;18.44;19.26;20.22;4.05;22.48;18.42;88.94;1.62;2.26;1.22;1.05;2.88;4.09;1.37;2.71
1983;6;7;14.89;5.99;20.26;18.37;19.31;20.42;5.97;23.47;17.49;88.93;1.13;1.91;0.14;1.77;1.88;3.08;0.38;2.69
1983;6;8;14.53;5.2;20.15;18.0;19.07;19.87;4.87;23.02;18.15;89.02;1.55;2.61;0.52;2.09;2.31;3.41;0.8;2.6
1983;6;9;15.01;2.13;20.9;18.48;19.69;21.26;7.42;25.26;17.83;88.99;1.49;2.11;0.56;1.55;2.44;3.55;0.71;2.84
1983;6;10;15.08;5.51;21.0;18.6;19.8;21.35;6.41;24.93;18.52;89.03;1.92;3.21;0.95;2.26;3.03;4.29;1.98;2.31
1983;6;11;14.71;4.28;21.06;18.19;19.62;21.05;7.77;25.5;17.73;89.03;1.35;2.45;0.09;2.37;2.16;4.48;0.05;4.41
1983;6;12;14.95;5.96;21.49;18.45;19.98;21.25;7.7;25.34;17.65;89.09;1.23;2.8;0.27;2.53;1.64;3.29;0.39;2.9
1983;6;13;15.08;9.68;21.61;18.58;20.1;21.85;9.64;26.89;17.25;89.06;2.09;3.98;1.16;2.81;3.48;5.27;1.25;4.02
1983;6;14;15.14;13.41;20.76;18.68;19.72;20.8;5.98;24.33;18.34;89.12;1.32;2.23;0.47;1.77;1.95;2.91;0.72;2.2
1983;6;15;15.2;7.31;20.87;18.75;19.81;21.14;6.52;24.7;18.17;89.23;1.81;4.23;0.45;3.78;2.87;5.38;0.86;4.52
1983;6;16;14.65;5.79;19.4;18.15;18.78;19.39;3.77;21.37;17.6;89.29;2.02;2.95;1.39;1.55;3.32;4.36;2.38;1.98
1983;6;17;14.47;2.61;22.1;17.94;20.02;21.93;10.61;27.74;17.13;89.23;1.63;2.74;0.2;2.55;2.35;3.55;0.34;3.21
1983;6;18;14.95;3.6;22.87;18.45;20.65;22.39;10.24;27.55;17.31;89.16;1.08;2.32;0.27;2.05;1.49;2.9;0.39;2.51
1983;6;19;15.01;5.61;22.18;18.54;20.36;21.75;7.49;25.8;18.32;89.17;1.42;2.89;0.27;2.62;2.07;4.06;0.35;3.71
1983;6;20;14.83;2.0;21.74;18.35;20.05;21.94;9.24;26.75;17.51;89.22;1.9;3.93;0.34;3.59;3.03;4.91;0.42;4.48
1983;6;21;14.34;5.32;21.44;17.82;19.62;21.33;9.03;26.15;17.12;89.25;2.16;4.42;0.91;3.52;3.12;5.69;1.22;4.46
1983;6;22;14.71;2.59;21.18;18.19;19.69;21.32;9.13;26.01;16.87;89.13;1.66;2.96;0.41;2.55;2.41;3.56;0.61;2.95
