YEAR;MO;DY;QV2M;PRECTOTCORR;T2M;T2MDEW;T2MWET;TS;T2M_RANGE;T2M_MAX;T2M_MIN;PS;WS10M;WS10M_MAX;WS10M_MIN;WS10M_RANGE;WS50M;WS50M_MAX;WS50M_MIN;WS50M_RANGE
1983;1;20;3.42;0.0;23.48;-2.02;10.73;23.91;19.41;33.86;14.45;97.39;4.39;7.26;2.16;5.09;6.2;8.47;3.47;5.0
1983;1;21;3.36;0.0;23.9;-2.22;10.83;24.11;18.49;33.73;15.23;97.53;4.02;7.55;1.91;5.63;5.59;8.93;3.01;5.92
1983;1;22;3.17;0.0;23.65;-2.88;10.38;24.44;19.44;34.05;14.62;97.64;4.04;6.02;2.46;3.55;6.02;8.29;4.28;4.01
1983;1;23;2.69;0.0;22.79;-4.79;9.0;23.86;17.05;32.3;15.23;97.79;5.52;9.22;3.12;6.09;8.05;11.06;5.05;6.01
1983;1;24;2.32;0.0;21.79;-6.63;7.58;22.86;17.23;31.3;14.08;97.79;5.55;8.33;2.95;5.38;7.93;10.01;5.41;4.59
1983;1;25;2.56;0.0;22.33;-5.66;8.33;23.32;18.09;31.99;13.9;97.71;4.77;7.88;2.41;5.47;6.74;9.46;4.12;5.34
1983;1;26;2.81;0.0;22.83;-4.31;9.26;23.9;17.34;32.32;14.98;97.73;5.06;9.12;2.75;6.37;7.23;10.95;4.96;6.0
1983;1;27;2.81;0.0;23.23;-4.41;9.41;24.4;16.64;32.22;15.58;97.68;5.98;9.31;3.11;6.21;8.43;11.21;5.44;5.77
1983;1;28;3.11;0.0;23.29;-3.02;10.13;24.61;16.03;32.15;16.11;97.66;5.71;9.0;2.91;6.09;7.96;10.77;5.05;5.73
1983;1;29;2.87;0.0;22.79;-4.19;9.3;24.14;16.07;31.47;15.4;97.61;5.5;9.23;2.74;6.48;7.75;11.04;4.84;6.2
1983;1;30;2.93;0.0;23.24;-3.83;9.71;24.17;15.12;31.69;16.55;97.56;4.85;8.6;2.06;6.54;6.84;10.3;3.59;6.72
1983;1;31;3.48;0.0;24.48;-1.72;11.38;26.07;16.09;33.04;16.95;97.56;3.41;6.35;1.34;5.01;5.1;7.66;2.04;5.62
1983;2;1;3.72;0.0;24.97;-0.83;12.07;26.5;17.11;34.26;17.15;97.48;4.16;7.33;2.45;4.88;6.18;8.61;3.5;5.11
1983;2;2;3.72;0.0;25.4;-0.89;12.26;26.9;17.52;34.89;17.37;97.37;3.65;6.86;1.95;4.91;5.41;8.09;2.79;5.3
1983;2;3;3.85;0.0;26.14;-0.31;12.91;27.28;18.73;36.12;17.4;97.36;3.65;6.32;2.12;4.21;5.26;7.4;3.33;4.06
1983;2;4;4.15;0.0;26.99;0.62;13.8;28.04;19.03;37.0;17.97;97.33;3.31;6.16;1.02;5.13;4.82;7.09;1.63;5.45
1983;2;5;4.21;0.0;27.42;0.92;14.17;28.98;18.39;37.13;18.74;97.28;2.86;3.98;1.24;2.75;4.33;7.41;2.12;5.27
1983;2;6;4.39;0.0;27.65;1.58;14.62;28.84;17.52;36.87;19.34;97.25;3.47;6.47;2.09;4.38;5.08;7.38;3.48;3.91
1983;2;7;4.33;0.0;27.98;1.37;14.68;29.44;18.15;37.62;19.48;97.19;4.0;5.97;2.52;3.46;6.12;8.33;4.13;4.2
1983;2;8;4.64;0.0;29.01;2.25;15.62;30.4;18.97;38.96;19.98;97.14;4.59;5.95;2.95;3.0;7.1;9.83;4.28;5.55
1983;2;9;4.46;0.0;29.41;1.76;15.58;30.86;18.41;39.0;20.58;97.1;5.2;6.14;3.79;2.35;7.84;10.26;5.41;4.84
1983;2;10;3.66;0.0;29.24;-1.06;14.09;30.94;18.62;39.33;20.7;97.05;3.12;5.03;1.55;3.48;4.91;9.12;2.63;6.48
1983;2;11;3.48;0.0;29.05;-1.73;13.65;29.77;18.8;39.04;20.23;97.12;3.02;6.21;0.23;5.98;4.23;7.34;0.36;6.98
1983;2;12;5.31;0.0;29.91;3.99;16.95;31.45;18.45;39.66;21.22;97.15;2.1;3.34;0.59;2.74;2.89;3.86;0.89;2.97
1983;2;13;5.49;0.0;30.14;4.31;17.23;32.0;17.39;39.54;22.15;97.19;2.09;3.13;1.23;1.91;3.07;3.82;1.73;2.09
1983;2;14;3.91;0.0;29.72;-1.53;14.09;30.34;19.2;40.02;20.83;97.16;2.91;5.09;0.12;4.96;3.88;5.71;0.09;5.62
1983;2;15;3.36;0.0;29.93;-3.31;13.31;29.75;20.36;40.26;19.9;97.16;2.34;5.42;0.34;5.09;2.92;6.17;0.48;5.7
1983;2;16;3.23;0.0;28.37;-3.49;12.44;29.1;20.2;39.31;19.11;97.26;3.48;5.7;0.96;4.74;4.8;6.59;1.48;5.1
1983;2;17;3.91;0.0;28.65;-0.8;13.93;28.19;16.98;37.23;20.24;97.2;1.98;3.08;1.34;1.74;2.64;3.55;1.9;1.66
1983;2;18;2.99;0.0;29.95;-3.56;13.19;30.06;20.55;40.5;19.95;97.19;3.45;5.46;1.43;4.03;4.68;6.3;2.39;3.91
1983;2;19;4.21;0.0;29.69;0.34;15.01;31.2;19.58;39.89;20.3;97.22;2.39;4.23;0.29;3.95;3.73;7.77;0.5;7.27
1983;2;20;8.0;0.0;29.8;9.22;19.51;32.55;18.14;39.3;21.16;97.23;2.48;4.73;0.66;4.07;3.98;7.28;1.0;6.28
1983;2;21;5.19;0.0;30.44;2.77;16.61;32.5;17.47;39.25;21.78;97.21;2.02;2.98;0.68;2.3;2.96;4.75;1.09;3.65
1983;2;22;3.6;0.0;30.14;-1.32;14.4;31.5;16.77;38.83;22.05;97.21;2.44;4.59;0.65;3.94;3.49;5.38;1.05;4.31
1983;2;23;3.36;0.0;30.2;-2.21;14.0;31.81;17.45;39.36;21.9;97.27;2.28;3.85;0.55;3.31;3.48;6.08;0.77;5.32
1983;2;24;4.09;0.0;30.58;0.51;15.55;31.73;17.65;39.97;22.32;97.22;3.95;5.57;2.54;3.03;5.81;6.62;3.8;2.82
1983;2;25;3.78;0.0;30.87;-0.39;15.24;32.47;17.56;40.19;22.62;97.21;4.48;6.98;2.45;4.53;6.58;10.64;4.02;6.62
1983;2;26;2.62;0.0;29.44;-5.09;12.18;30.75;16.33;38.21;21.88;97.44;7.04;10.85;4.36;6.5;9.69;13.2;6.93;6.27
1983;2;27;3.11;0.0;27.46;-3.06;12.19;28.9;16.45;36.32;19.87;97.53;6.3;8.96;3.89;5.07;8.74;10.87;6.67;4.2
1983;2;28;2.62;0.0;27.05;-5.2;10.93;28.37;17.09;35.96;18.87;97.44;6.07;8.43;3.53;4.9;8.52;10.5;6.83;3.67
1983;3;1;2.14;0.0;27.74;-7.56;10.09;29.3;17.45;37.0;19.55;97.38;5.35;7.26;3.38;3.88;7.78;9.2;6.23;2.97
1983;3;2;2.01;0.0;28.42;-8.33;10.05;30.02;16.89;37.55;20.66;97.35;4.03;6.86;1.95;4.92;5.88;8.51;3.13;5.38
1983;3;3;2.2;0.0;28.23;-7.27;10.48;30.79;18.31;38.05;19.74;97.37;2.57;4.2;0.26;3.94;4.25;7.68;0.2;7.48
1983;3;4;2.01;0.0;28.49;-8.28;10.11;30.95;20.41;39.16;18.75;97.34;2.8;4.43;1.28;3.15;4.66;8.48;1.57;6.91
1983;3;5;2.08;0.0;28.33;-7.91;10.21;29.91;19.12;38.29;19.15;97.31;4.16;7.27;2.47;4.8;6.28;8.68;4.05;4.63
1983;3;6;2.69;0.0;28.04;-4.85;11.59;29.59;17.43;37.4;19.98;97.32;4.66;8.09;2.64;5.45;6.93;9.7;4.11;5.59
1983;3;7;3.05;0.0;28.17;-3.34;12.41;29.54;15.72;36.28;20.56;97.38;5.74;10.2;3.4;6.8;8.29;12.29;6.12;6.17
1983;3;8;2.99;0.0;28.74;-3.47;12.64;30.14;15.64;37.06;21.42;97.42;5.7;7.81;3.56;4.25;8.19;9.97;6.65;3.32
1983;3;9;2.62;0.0;28.85;-4.98;11.94;30.17;16.04;37.47;21.42;97.37;6.29;10.88;3.29;7.59;8.85;13.13;6.2;6.93
1983;3;10;2.81;0.0;28.98;-4.14;12.42;30.48;16.73;37.72;20.98;97.29;5.61;7.41;3.67;3.74;8.15;10.57;6.44;4.14
1983;3;11;2.99;0.0;28.74;-3.55;12.59;30.65;16.96;37.62;20.66;97.29;4.2;7.59;1.97;5.62;6.16;10.84;3.26;7.58
1983;3;12;3.23;0.0;28.92;-2.6;13.16;30.74;17.6;38.29;20.69;97.22;4.5;7.8;2.57;5.23;6.82;9.3;3.56;5.74
1983;3;13;3.3;0.0;29.47;-2.35;13.56;31.66;17.41;38.73;21.3;97.2;3.92;7.63;1.16;6.48;5.59;9.72;1.73;7.99
1983;3;14;2.56;0.0;29.44;-5.6;11.92;31.51;18.6;39.14;20.55;97.28;4.36;6.63;2.61;4.02;6.6;9.8;3.62;6.17
1983;3;15;3.11;0.0;28.92;-3.06;12.93;30.87;17.88;38.05;20.16;97.25;4.34;6.62;2.66;3.95;6.49;9.91;3.5;6.41
1983;3;16;3.78;0.0;29.87;-0.64;14.62;31.72;17.41;39.01;21.62;97.19;4.33;9.22;1.37;7.85;6.06;10.77;2.12;8.64
1983;3;17;3.42;0.0;30.4;-2.08;14.15;32.46;18.86;40.19;21.33;97.22;3.21;5.55;1.48;4.06;4.76;7.48;2.55;4.94
1983;3;18;3.54;0.0;30.87;-1.32;14.77;32.91;19.45;40.86;21.4;97.16;3.4;4.15;2.43;1.72;5.35;8.04;2.78;5.27
1983;3;19;3.42;0.0;31.6;-1.77;14.91;33.5;19.09;41.26;22.18;97.04;3.16;5.08;1.26;3.82;4.7;8.46;1.75;6.7
1983;3;20;2.75;0.0;31.15;-4.47;13.34;32.86;18.74;40.91;22.17;97.05;5.2;7.39;3.38;4.01;7.53;10.38;5.3;5.09
1983;3;21;2.62;0.0;30.58;-5.01;12.79;31.92;16.64;39.28;22.64;97.1;6.17;8.08;3.67;4.41;8.71;10.74;6.56;4.18
1983;3;22;2.81;0.0;30.25;-4.38;12.93;31.81;17.13;39.31;22.18;97.19;3.63;5.91;1.97;3.95;5.3;8.7;3.37;5.33
1983;3;23;4.7;0.0;30.79;2.08;16.44;32.69;16.9;39.26;22.37;97.07;2.96;5.42;1.84;3.59;4.52;7.55;2.2;5.35
1983;3;24;3.05;0.0;31.08;-3.42;13.83;32.48;18.09;40.64;22.55;97.06;5.21;8.23;3.34;4.89;7.64;9.55;5.91;3.64
1983;3;25;2.56;0.0;31.31;-5.32;12.99;32.8;19.81;41.7;21.9;96.99;4.6;7.01;3.05;3.96;7.02;8.73;5.38;3.34
1983;3;26;2.75;0.0;32.26;-4.6;13.83;33.54;19.88;42.2;22.33;96.85;2.88;5.63;0.18;5.45;4.41;8.22;0.21;8.01
1983;3;27;5.68;0.0;32.05;3.58;17.81;33.83;16.55;40.92;24.37;96.79;3.12;4.95;0.89;4.06;4.59;7.94;0.84;7.09
1983;3;28;12.15;0.02;33.16;16.37;24.76;35.69;14.31;40.55;26.23;96.8;4.09;5.54;3.23;2.3;5.74;7.06;4.09;2.98
1983;3;29;13.67;0.04;33.38;18.3;25.84;35.94;13.43;40.52;27.08;96.79;4.93;7.12;2.96;4.16;6.41;8.83;4.12;4.7
1983;3;30;14.95;0.11;32.43;19.73;26.08;34.73;11.34;38.25;26.91;96.87;5.73;8.93;4.34;4.59;7.05;10.88;4.8;6.06
1983;3;31;15.32;0.22;30.31;20.21;25.26;31.57;6.9;34.03;27.13;97.0;6.16;8.73;4.01;4.72;7.52;10.44;5.31;5.12
1983;4;1;16.54;15.16;28.77;21.46;25.12;29.82;7.06;32.71;25.65;97.06;4.91;7.45;2.91;4.55;6.31;8.7;4.92;3.78
1983;4;2;13.55;0.0;29.71;17.48;23.6;31.44;13.7;37.47;23.76;97.09;3.32;5.62;1.3;4.33;4.99;7.72;1.3;6.41
1983;4;3;8.12;0.0;29.77;8.82;19.3;30.31;16.57;38.59;22.02;97.03;2.48;3.88;0.41;3.47;4.02;6.58;0.5;6.08
1983;4;4;5.92;0.0;30.27;4.81;17.55;31.03;19.33;40.48;21.15;97.0;2.75;3.94;0.54;3.4;4.23;8.09;0.77;7.32
1983;4;5;5.8;0.0;30.53;4.48;17.51;32.15;20.05;40.75;20.7;96.97;2.72;4.49;0.49;4.0;4.64;7.9;0.57;7.33
1983;4;6;10.01;0.0;31.34;12.79;22.06;33.23;16.11;39.91;23.8;96.87;3.17;4.79;1.94;2.85;4.81;7.55;1.95;5.6
1983;4;7;14.65;0.32;31.44;19.44;25.44;33.38;12.43;38.09;25.66;96.91;5.47;6.91;4.19;2.73;6.98;8.21;5.43;2.78
1983;4;8;15.08;0.93;31.29;19.89;25.58;33.34;11.49;37.94;26.44;96.94;4.06;5.66;2.9;2.76;5.04;6.85;3.14;3.71
1983;4;9;15.69;0.73;29.24;20.55;24.9;30.12;7.68;33.7;26.02;96.97;4.22;5.89;2.57;3.32;5.4;6.96;3.73;3.23
1983;4;10;15.38;1.44;26.05;20.25;23.15;27.01;3.21;27.67;24.46;97.22;1.94;3.67;0.24;3.43;2.76;5.29;0.2;5.09
1983;4;11;12.57;4.45;27.55;16.98;22.26;28.41;12.55;35.13;22.58;97.29;4.56;7.38;1.62;5.75;6.41;8.79;3.16;5.62
1983;4;12;11.17;1.4;28.44;15.26;21.85;30.13;15.94;37.0;21.06;97.29;3.8;5.8;1.75;4.05;5.74;9.48;3.05;6.43
1983;4;13;9.16;0.56;28.57;11.98;20.27;29.75;14.06;36.48;22.41;97.28;5.09;7.57;2.59;4.98;7.13;9.31;4.36;4.95
1983;4;14;8.12;2.96;28.51;9.87;19.19;29.37;16.35;37.58;21.23;97.19;4.25;6.48;2.43;4.05;6.21;8.61;4.42;4.19
1983;4;15;7.14;0.0;29.94;8.23;19.08;31.32;17.84;39.19;21.35;97.14;3.38;4.54;2.3;2.25;5.26;6.65;3.58;3.07
1983;4;16;6.77;0.0;31.96;7.54;19.75;33.49;18.21;41.26;23.05;97.02;3.41;4.68;1.71;2.96;5.32;7.17;2.02;5.15
1983;4;17;5.98;0.0;32.35;5.43;18.89;33.68;17.41;41.01;23.6;96.99;2.48;4.18;0.77;3.41;3.7;6.81;1.14;5.66
1983;4;18;9.09;1.16;32.1;11.69;21.9;34.29;16.78;40.62;23.84;96.95;2.1;4.84;0.09;4.75;3.16;5.42;0.23;5.19
1983;4;19;12.02;5.24;31.34;16.06;23.7;32.05;9.56;36.46;26.9;97.08;1.55;3.37;0.13;3.24;2.2;4.05;0.22;3.83
1983;4;20;10.68;0.01;31.53;13.44;22.48;32.41;15.1;40.26;25.15;97.15;3.28;5.3;0.24;5.05;5.08;9.21;0.38;8.83
1983;4;21;5.74;0.0;30.75;4.08;17.41;31.56;19.75;41.06;21.31;97.11;3.19;4.71;2.16;2.55;4.77;6.71;3.48;3.23
1983;4;22;4.46;0.0;30.58;1.3;15.94;32.05;20.09;40.6;20.51;97.02;1.87;3.54;0.38;3.16;3.12;6.94;0.76;6.18
1983;4;23;4.58;0.01;31.23;1.39;16.3;31.99;20.42;41.19;20.76;96.96;1.88;3.26;0.34;2.93;2.84;6.02;0.54;5.48
1983;4;24;6.47;0.0;32.27;6.19;19.23;33.1;18.6;41.21;22.61;96.97;1.56;3.8;0.2;3.59;2.1;4.16;0.36;3.8
1983;4;25;8.48;0.33;32.7;10.19;21.45;33.86;19.19;42.01;22.83;96.96;2.35;5.02;0.13;4.88;3.26;5.55;0.09;5.45
1983;4;26;9.09;0.0;32.83;10.82;21.83;33.94;17.08;41.49;24.41;97.0;2.79;6.61;0.55;6.06;3.77;7.96;0.8;7.16
1983;4;27;6.04;0.0;32.95;4.88;18.91;34.47;19.38;42.52;23.15;96.89;2.36;3.34;1.2;2.14;3.54;5.52;1.63;3.89
1983;4;28;4.39;0.0;33.15;1.11;17.12;35.32;20.33;43.3;22.98;96.83;2.42;3.66;0.57;3.09;4.03;7.31;1.09;6.23
1983;4;29;5.68;0.0;33.33;4.53;18.93;35.12;19.38;42.73;23.35;96.88;1.82;2.71;0.63;2.08;2.82;4.93;0.85;4.07
1983;4;30;10.13;0.0;33.27;12.83;23.05;35.6;15.29;41.1;25.8;96.94;2.58;7.49;0.09;7.4;3.63;8.72;0.41;8.3
1983;5;1;6.16;0.91;32.8;4.76;18.78;35.1;17.7;41.45;23.76;96.94;2.23;2.89;1.54;1.35;3.8;5.91;1.91;4.0
1983;5;2;14.83;0.63;31.57;19.66;25.62;33.57;8.37;36.06;27.69;97.11;3.66;5.23;1.84;3.39;4.62;7.02;1.72;5.3
1983;5;3;13.55;0.0;32.95;17.98;25.46;35.76;13.7;40.23;26.52;96.95;3.77;5.91;1.95;3.95;4.92;6.88;2.26;4.62
1983;5;4;12.76;0.77;32.94;16.81;24.87;35.02;14.45;40.73;26.29;96.96;5.01;9.06;2.26;6.8;6.55;10.88;2.96;7.92
1983;5;5;13.92;0.69;32.44;18.55;25.49;34.72;14.3;39.75;25.44;97.06;6.07;8.03;4.79;3.24;7.61;9.3;6.16;3.15
1983;5;6;16.54;21.3;30.62;21.38;26.01;32.08;10.12;36.38;26.26;97.09;4.24;6.55;2.67;3.88;5.8;7.88;3.23;4.66
1983;5;7;16.85;1.43;30.66;21.72;26.19;32.19;12.2;37.37;25.16;97.01;3.91;6.8;2.3;4.51;5.52;7.84;2.86;4.98
1983;5;8;16.97;0.0;30.94;21.83;26.38;32.82;11.76;37.19;25.44;97.1;2.77;4.98;1.06;3.92;3.9;7.34;0.86;6.48
1983;5;9;18.43;11.69;28.81;23.19;26.0;29.55;6.42;32.58;26.16;97.17;3.91;6.09;2.58;3.51;5.23;7.07;3.94;3.14
1983;5;10;18.8;35.03;26.85;23.59;25.23;26.97;4.96;29.79;24.83;97.24;3.48;5.56;2.04;3.52;5.12;6.63;4.07;2.56
1983;5;11;17.46;3.03;28.73;22.28;25.51;30.0;10.84;34.57;23.73;97.14;2.68;5.88;0.84;5.03;3.87;6.91;0.93;5.98
1983;5;12;16.05;1.4;30.28;20.88;25.58;31.51;13.14;37.24;24.09;97.13;2.63;3.79;0.96;2.83;4.21;7.62;0.77;6.85
1983;5;13;17.27;2.27;29.48;22.13;25.8;30.61;9.35;34.48;25.13;97.18;1.73;2.95;0.36;2.6;2.74;6.02;0.33;5.7
1983;5;14;18.25;3.59;28.88;23.02;25.95;29.76;9.07;33.72;24.65;97.09;2.2;3.57;1.36;2.21;3.34;6.39;1.4;4.99
1983;5;15;18.86;9.2;28.1;23.57;25.83;28.75;7.65;32.43;24.78;97.05;3.54;5.4;2.05;3.36;5.02;7.1;3.34;3.77
1983;5;16;18.07;4.24;27.95;22.87;25.41;28.95;9.96;33.47;23.5;97.0;3.35;5.44;2.41;3.02;4.79;6.45;3.02;3.43
1983;5;17;19.04;19.04;27.94;23.76;25.86;28.29;7.48;31.86;24.37;97.05;3.2;4.98;2.21;2.77;4.85;5.77;3.12;2.64
1983;5;18;19.96;26.19;27.14;24.56;25.85;27.3;4.82;29.87;25.05;97.16;2.81;4.75;1.46;3.29;4.07;5.55;2.71;2.84
1983;5;19;19.53;4.69;26.8;24.18;25.49;27.0;6.03;30.03;24.0;97.22;2.41;4.0;1.6;2.4;3.67;5.02;2.52;2.5
1983;5;20;18.74;18.48;26.37;23.51;24.94;26.49;6.12;29.48;23.35;97.15;2.94;4.93;1.61;3.31;4.32;5.81;2.6;3.21
1983;5;21;18.92;4.01;27.1;23.62;25.37;27.19;7.54;31.11;23.57;97.04;3.32;5.73;1.93;3.8;5.0;6.72;3.55;3.16
1983;5;22;18.49;2.97;26.17;23.28;24.73;26.16;4.87;29.1;24.23;97.19;3.62;5.02;2.27;2.75;5.56;6.09;4.91;1.17
1983;5;23;18.19;0.83;27.68;23.0;25.33;28.0;9.02;32.48;23.46;97.17;2.66;4.17;1.27;2.91;3.94;6.06;1.8;4.26
1983;5;24;18.74;4.49;26.53;23.48;25.01;26.67;7.02;30.18;23.16;97.16;2.66;3.8;1.95;1.85;4.27;5.55;3.01;2.55
1983;5;25;18.43;6.91;26.26;23.25;24.76;26.26;5.14;29.06;23.93;97.23;3.03;6.09;1.7;4.38;4.67;7.22;2.88;4.34
1983;5;26;18.01;9.4;26.15;22.85;24.5;26.54;7.44;30.11;22.66;97.28;2.59;3.16;1.73;1.44;4.15;6.45;2.6;3.84
1983;5;27;18.31;5.21;26.97;23.15;25.06;27.14;8.61;31.32;22.7;97.28;2.51;4.28;1.45;2.84;3.64;5.38;2.23;3.16
1983;5;28;18.07;13.03;27.21;22.94;25.07;27.26;8.23;31.5;23.27;97.25;2.48;4.09;1.23;2.85;3.62;6.26;2.03;4.23
1983;5;29;18.86;6.52;26.87;23.56;25.22;26.93;7.22;30.98;23.76;97.05;3.87;6.09;2.73;3.36;5.85;7.38;4.48;2.9
1983;5;30;19.29;10.38;27.19;23.91;25.55;27.32;7.77;31.26;23.49;96.95;3.4;5.98;1.95;4.03;5.13;7.03;3.68;3.35
1983;5;31;19.53;5.16;27.34;24.14;25.74;27.45;7.89;31.5;23.61;97.03;2.9;5.25;1.59;3.66;4.2;6.3;2.8;3.49
1983;6;1;19.65;4.53;26.3;24.27;25.29;26.26;4.9;29.06;24.16;97.21;2.8;4.45;1.7;2.74;4.41;5.55;3.18;2.37
1983;6;2;19.23;5.77;25.75;23.93;24.83;25.76;5.16;28.7;23.55;97.17;2.8;4.21;1.88;2.33;4.52;5.66;3.31;2.34
1983;6;3;18.86;6.98;25.89;23.62;24.75;25.88;5.57;29.12;23.56;97.1;3.05;3.91;2.45;1.46;4.95;5.78;3.8;1.98
1983;6;4;18.68;3.93;25.67;23.44;24.55;25.72;5.89;29.05;23.16;97.21;3.37;4.67;2.48;2.19;5.28;5.92;3.8;2.12
1983;6;5;18.62;10.82;25.74;23.39;24.56;25.79;6.5;29.39;22.9;97.21;3.02;4.15;1.84;2.3;4.74;6.41;3.55;2.86
1983;6;6;17.27;4.1;25.87;22.15;24.01;25.75;6.12;29.25;23.12;97.23;2.33;3.69;0.51;3.18;3.41;5.77;0.71;5.06
1983;6;7;17.21;4.4;25.73;22.14;23.94;25.84;6.61;29.33;22.71;97.22;2.03;3.91;0.45;3.46;2.95;4.86;0.6;4.26
1983;6;8;17.46;4.38;25.9;22.37;24.13;26.12;7.99;30.55;22.56;97.26;2.2;3.23;0.41;2.81;3.46;6.81;0.76;6.05
1983;6;9;17.27;1.8;26.02;22.21;24.12;26.22;7.57;29.5;21.93;97.3;1.65;3.4;0.24;3.16;2.44;5.62;0.25;5.37
1983;6;10;16.17;5.81;26.85;21.11;23.98;27.03;9.38;32.18;22.8;97.27;2.05;4.12;0.14;3.98;3.4;7.7;0.37;7.33
1983;6;11;17.82;7.82;25.69;22.69;24.19;25.87;8.06;29.97;21.9;97.28;3.47;4.98;2.09;2.89;5.2;6.06;4.18;1.88
1983;6;12;18.25;9.14;25.81;23.08;24.45;25.94;6.54;29.61;23.07;97.35;3.75;6.19;2.16;4.02;5.57;7.41;4.03;3.38
1983;6;13;18.25;10.77;26.08;23.09;24.58;26.29;7.32;29.82;22.5;97.33;2.33;4.05;0.69;3.35;3.54;6.59;0.92;5.67
1983;6;14;18.13;16.14;26.44;23.01;24.72;26.59;7.68;30.49;22.8;97.39;2.1;2.85;1.5;1.34;3.33;4.84;1.87;2.98
1983;6;15;17.7;10.1;25.08;22.65;23.86;24.97;4.53;27.44;22.9;97.61;1.67;2.82;0.39;2.43;2.5;5.12;0.56;4.57
1983;6;16;17.27;3.48;25.77;22.26;24.01;25.87;7.12;29.64;22.51;97.64;2.21;3.88;0.38;3.5;3.13;5.52;0.56;4.95
1983;6;17;17.4;3.62;26.45;22.31;24.38;26.66;9.75;31.46;21.71;97.5;2.19;3.26;1.55;1.71;3.19;4.74;2.27;2.47
1983;6;18;18.37;5.06;26.35;23.21;24.78;26.41;9.07;30.99;21.92;97.38;3.78;5.76;2.45;3.3;5.95;6.83;5.04;1.79
1983;6;19;18.74;3.48;25.36;23.55;24.46;25.27;4.91;28.13;23.23;97.41;3.52;5.32;2.49;2.83;5.62;6.53;4.7;1.84
1983;6;20;18.13;2.05;25.61;23.01;24.31;25.67;6.77;29.36;22.59;97.52;3.84;5.47;2.39;3.08;5.91;6.54;5.05;1.48
1983;6;21;17.94;1.66;25.5;22.87;24.18;25.53;7.1;29.51;22.4;97.56;4.2;5.89;3.0;2.89;6.52;7.42;5.45;1.98
